,行政区,街区,小区,经度,纬度,,,
2141,徐汇,华泾,名人花苑,121.4611797,31.12147991,,,
2185,浦东,康桥,海印又一城,121.60717,31.12126,,,
814,闵行,春申,普乐二村,121.430055,31.12109,,,
3176,浦东,周浦,印象生活广场,121.5997909,31.12089957,,,
1880,闵行,莘庄,绿梅二村,121.3761557,31.12032742,,,
3002,松江,泗泾,保利翡丽公馆,121.266499,31.12028182,,,
3049,徐汇,华泾,华泾绿苑,121.4645073,31.12007021,,,
2807,徐汇,华泾,紫阳花苑,121.4606298,31.12001076,,,
1589,闵行,春申,景华新苑,121.455328,31.119927,,,
902,闵行,莘庄,水清一村,121.3869823,31.11984059,,,
422,闵行,春申,春馨苑,121.4201957,31.11973224,,,
832,闵行,春申,高兴花园一街坊,121.4144981,31.11961932,,,
594,松江,泗泾,新凯城银杏苑,121.2451139,31.11961128,,,
1185,松江,泗泾,金地褐石苑,121.261071,31.11948082,,,
2699,闵行,莘庄,紫欣公寓,121.390972,31.11940106,,,
117,浦东,世博,上南一村,121.5899196,31.11937525,,,
1961,浦东,周浦,东南一村,121.5899196,31.11937525,,,
2477,松江,泗泾,新凯城紫荆苑,121.2493787,31.119306,,,
453,闵行,春申,莲花新村,121.42118,31.11918952,,,
3083,青浦,朱家角,证大朱家角西镇,121.0550875,31.11886476,,,
2127,松江,泗泾,金港花园(公寓),121.2696648,31.11881831,,,
2967,闵行,春申,蔷薇新村,121.440961,31.118757,,,
1777,闵行,梅陇,梅香苑西苑,121.4070455,31.11873306,,,
2283,闵行,浦江,浦恒馨苑,121.490439,31.11849386,,,
1365,闵行,春申,高兴花园二三四街坊,121.4113503,31.11834492,,,
2947,青浦,朱家角,西井街29弄,121.0606432,31.11803902,,,
2975,松江,泗泾,新凯城香樟苑,121.2384675,31.11800482,,,
1559,闵行,春申,常兴家园,121.4056458,31.1179693,,,
642,松江,泗泾,新凯城兰馨苑,121.2543912,31.11792123,,,
2027,闵行,莘庄,东苑利景花苑,121.3972275,31.11792053,,,
2122,浦东,世博,上南二村,121.589897,31.11786628,,,
2405,闵行,莘庄,绿梅一村,121.3770604,31.11757412,,,
566,徐汇,华泾,光华绿苑,121.4594849,31.11750248,,,
1541,闵行,莘庄,裕兴花园,121.3827187,31.11748323,,,
2988,青浦,朱家角,璟雲里,121.0258813,31.11719038,,,
723,松江,泗泾,润和苑,121.2750877,31.11676668,,,
1180,闵行,莘庄,绿梅三村,121.3738996,31.11667838,,,
748,松江,泗泾,新凯城玉兰苑,121.2438192,31.11640381,,,
2337,浦东,周浦,丰汇雅苑,121.5942386,31.11640381,,,
2548,松江,九亭,象屿品城,121.360332,31.11591588,,,
2813,闵行,莘庄,莘松八村,121.3760355,31.11571461,,,
1012,闵行,莘庄,莘松七村,121.3735313,31.11467258,,,
1397,徐汇,华泾,盛华景苑,121.4628011,31.1146177,,,
205,闵行,莘庄,莘松三村,121.376937,31.114513,,,
827,浦东,周浦,龙泽家园,121.5832578,31.11445547,,,
2232,闵行,春申,春申景城湖滨晨韵,121.4175989,31.11366647,,,
2997,闵行,莘庄,名都新城（一、二期）,121.397783,31.11345786,,,
2916,闵行,莘庄,名都新城（三期）,121.3978329,31.11325984,,,
2418,闵行,莘庄,开城新村,121.3883161,31.11317405,,,
1675,闵行,莘庄,莘松五村,121.3755923,31.11311353,,,
1867,浦东,世博,洪高小区,121.5945576,31.11302819,,,
1831,闵行,春申,都市宜家苑,121.4117981,31.1128757,,,
917,闵行,莘庄,莘松二村,121.3778386,31.1128413,,,
455,闵行,莘庄,莲浦新苑,121.3965079,31.11276056,,,
1129,闵行,莘庄,莘城公寓,121.400286,31.11271485,,,
2506,松江,泗泾,同润圣塔路斯,121.2529272,31.11260193,,,
2503,闵行,莘庄,春申玫瑰苑,121.4046941,31.11253633,,,
786,松江,泗泾,新凯一期,121.2406621,31.11247122,,,
2437,闵行,莘庄,新申花城茉莉苑,121.4066852,31.11242562,,,
828,松江,新桥,莘松绿嘉园,121.4113452,31.11225565,,,
2735,闵行,春申,银兆公寓,121.4456229,31.11217689,,,
2315,闵行,莘庄,莘建路119号,121.3842264,31.11207502,,,
530,松江,泗泾,同润菲诗艾伦,121.257992,31.111523,,,
587,闵行,莘庄,好世鹿鸣苑,121.390722,31.11108195,,,
2111,闵行,莘庄,长寿新村(闵行),121.3854136,31.1110806,,,
254,闵行,春申,春申景城湖畔林语,121.4192872,31.11084102,,,
1491,闵行,春申,上海春城,121.4151411,31.1106035,,,
760,闵行,莘庄,万科假日风景(公寓),121.4079383,31.11036071,,,
1599,闵行,浦江,万科早城(一期),121.492554,31.11006583,,,
532,闵行,莘庄,上海康城,121.3610825,31.10987229,,,
842,闵行,浦江,新浦江城(江桦路600弄),121.498341,31.10986719,,,
1606,浦东,周浦,明天华城,121.584007,31.109621,,,
2100,松江,泗泾,牡丹逸庭,121.2549351,31.10961528,,,
1078,松江,泗泾,茉莉雅苑,121.2521524,31.10956187,,,
2275,闵行,莘庄,团结花苑,121.3791296,31.10940496,,,
1619,闵行,莘庄,柏林春天（一期）,121.4012304,31.10906826,,,
2442,闵行,莘庄,品家都市星城,121.3966582,31.10902466,,,
264,闵行,莘庄,都市星城,121.3966582,31.10902466,,,
502,闵行,莘庄,莘南新村,121.3841399,31.10875591,,,
2821,闵行,春申,华唐苑,121.439555,31.108473,,,
1664,松江,泗泾,米兰诺贵都,121.2391562,31.10835404,,,
740,松江,莘闵别墅,绿洲香岛花园,121.3524178,31.10792829,,,
721,闵行,莘庄,邻里苑,121.3871441,31.10780732,,,
2293,闵行,莘庄,公园天下,121.3792756,31.10755124,,,
1179,松江,泗泾,水仙雅苑,121.2547779,31.10741937,,,
1996,松江,泗泾,新城上坤樾山美墅,121.245446,31.10688988,,,
248,闵行,春申,中海寰宇天下,121.4212143,31.10686832,,,
2146,闵行,莘庄,春申城四季苑,121.3976692,31.10639263,,,
903,松江,泗泾,塘和家园,121.259144,31.10629283,,,
118,闵行,莘庄,柏林春天（二期）,121.4008861,31.10618408,,,
3008,闵行,浦江,浦江颐城晶寓,121.50851,31.106006,,,
1724,松江,佘山,佘山一品,121.18165,31.10588284,,,
2398,松江,泗泾,塘和家园登云苑,121.2624938,31.10573142,,,
2345,浦东,高行,绿城上海御园,121.5758467,31.10561825,,,
2817,松江,泗泾,塘和家园德悦苑,121.259957,31.10542284,,,
2682,松江,泗泾,塘和家园德宁苑,121.257772,31.10538288,,,
1824,松江,泗泾,塘和家园桂花锦苑,121.254973,31.105228,,,
3058,闵行,莘庄,沁春园一村,121.385014,31.10429412,,,
854,闵行,莘庄,奥塞花园,121.397058,31.10425887,,,
1800,闵行,莘庄,春申五村,121.398764,31.10404737,,,
3143,闵行,莘庄,绿水家园,121.394348,31.10299516,,,
2690,松江,佘山,新城上坤樾山四季,121.241825,31.10284783,,,
2358,闵行,颛桥,金盛国际家居,121.4121324,31.10270814,,,
517,松江,佘山,新城上坤樾山璟里,121.2467239,31.1022322,,,
3065,松江,泗泾,保利十二橡树庄园,121.2946688,31.10050318,,,
2558,闵行,浦江,保利茉莉公馆二期,121.493736,31.10016583,,,
1349,闵行,颛桥,银都新村(1至7区),121.4008126,31.0999848,,,
1407,松江,莘闵别墅,荣盛名邸(公寓),121.343671,31.09951386,,,
1285,闵行,颛桥,好世凤凰城,121.3979846,31.09902182,,,
2132,松江,莘闵别墅,新水桥公寓,121.347259,31.09890864,,,
2529,松江,莘闵别墅,雅阁花园,121.369592,31.09866885,,,
681,闵行,颛桥,金都花好悦园,121.4058509,31.09761804,,,
3033,闵行,春申,中春三水苑,121.428142,31.097511,,,
278,松江,泗泾,紫薇茗庭,121.2547707,31.0973835,,,
3079,松江,佘山,佘山东紫园二期（玲珑华府）,121.223007,31.09693829,,,
1640,松江,新桥,英郡雷丁小城,121.3258386,31.09589489,,,
2874,松江,莘闵别墅,伊莎士花园,121.360895,31.09585431,,,
1190,闵行,颛桥,上海星河湾,121.416733,31.09505588,,,
1598,松江,佘山,绿地海珀佘山,121.1822833,31.09481781,,,
2630,松江,泗泾,中海悦府,121.300915,31.09333284,,,
222,浦东,周浦,安阁苑,121.5975186,31.09326635,,,
1643,闵行,颛桥,南郊别墅(别墅),121.379251,31.09266288,,,
891,闵行,春申,银泰苑,121.4269561,31.09252156,,,
1754,松江,洞泾,尚云里,121.3030255,31.09163705,,,
1810,闵行,颛桥,君莲新城广润苑,121.4243053,31.09143805,,,
1417,闵行,浦江,保利锦上,121.507279,31.09126983,,,
2573,闵行,颛桥,龙盛国际商业广场(商业类),121.4053392,31.09106519,,,
2430,浦东,洋泾,泾东小区,121.2804454,31.08852048,,,
1582,闵行,颛桥,贵峰苑,121.4047751,31.08769562,,,
2323,松江,莘闵别墅,万科白马花园(公寓),121.3490199,31.08674884,,,
1855,闵行,颛桥,兴银花园,121.4088419,31.08653066,,,
1248,闵行,浦江,绿地峰尚汇,121.5173291,31.0856512,,,
625,闵行,颛桥,爱庐世纪新苑,121.4276228,31.08556484,,,
1784,闵行,颛桥,君莲闵都雅苑,121.4172154,31.08373725,,,
588,松江,莘闵别墅,沿海丽水馨庭(公寓),121.3349826,31.08269733,,,
3032,松江,莘闵别墅,沿海丽水馨庭(别墅),121.3349826,31.08269733,,,
1747,松江,莘闵别墅,金地都会艺境(松江),121.353427,31.08250389,,,
1388,松江,莘闵别墅,雅鹿新苑四期,121.326843,31.08164488,,,
2177,松江,洞泾,绿城兰园,121.273544,31.08074783,,,
1775,松江,莘闵别墅,弘公馆,121.331511,31.080174,,,
3048,浦东,世博,东明苑,121.6083964,31.08004593,,,
591,松江,莘闵别墅,象屿上海年华,121.3466321,31.07987644,,,
754,松江,莘闵别墅,象屿上海年华2期,121.3466321,31.07987644,,,
1371,闵行,颛桥,众众德尚世嘉,121.4080922,31.07945273,,,
318,松江,莘闵别墅,新弘国际城(公寓),121.3324835,31.07846929,,,
2948,浦东,惠南,丽水雅苑,121.76241,31.076641,,,
2160,浦东,惠南,民乐城汇雅苑南苑,121.7575408,31.07631595,,,
1852,宝山,大场镇,上海朗悦酒店公寓,121.6543762,31.07620739,,,
2960,闵行,浦江,滨浦新苑三村,121.509534,31.073746,,,
3044,闵行,颛桥,颛桥,121.4051956,31.0737188,,,
382,浦东,惠南,民乐城秀园(东苑),121.753122,31.07367882,,,
1135,松江,松江大学城,莱顿小城,121.252482,31.07267,,,
524,闵行,颛桥,金铭文博水景(公寓),121.4114306,31.07262264,,,
1974,闵行,颛桥,金铭文博水景(别墅),121.4114306,31.07262264,,,
2401,松江,松江大学城,首创锦悦,121.225262,31.072605,,,
787,松江,新桥,海派青城,121.323299,31.07239182,,,
860,闵行,颛桥,颛溪五村,121.4033369,31.07109644,,,
2806,闵行,颛桥,天籁园,121.418748,31.06809085,,,
445,松江,松江大学城,万科梦想派,121.2506212,31.06748768,,,
1052,松江,松江大学城,绿地蔷薇九里(公寓),121.2364835,31.06725878,,,
2686,松江,松江大学城,绿地蔷薇九里(别墅),121.2364835,31.06725878,,,
1049,浦东,宣桥,艺泰安邦,121.7148825,31.06706685,,,
3043,松江,松江大学城,上坤红树湾,121.2472908,31.06705981,,,
557,松江,松江大学城,保利西子湾,121.241312,31.06680284,,,
427,浦东,世博,上南十二村,121.5418594,31.0664574,,,
193,松江,松江大学城,信达蓝爵,121.2498964,31.06594911,,,
74,松江,松江大学城,富悦财富广场,121.2531547,31.06576823,,,
801,浦东,惠南,惠益新苑,121.745317,31.065675,,,
1132,松江,松江大学城,万达广场(松江),121.2495681,31.06390507,,,
627,松江,松江大学城,誉品谷水湾,121.2316421,31.06362721,,,
1932,松江,松江大学城,三迪曼哈顿,121.253272,31.06321688,,,
1661,闵行,颛桥,都市雅筑,121.4182981,31.06265861,,,
3146,浦东,惠南,民乐城建欣苑,121.750552,31.062464,,,
1276,闵行,颛桥,天恒名城,121.3991073,31.06214109,,,
1776,松江,松江大学城,林肯公园,121.261623,31.061922,,,
331,松江,松江大学城,三湘四季花城,121.2356294,31.06157268,,,
1459,松江,新桥,上海家天下花园,121.3140669,31.06145234,,,
2371,松江,松江大学城,龙湖好望山(公寓),121.2300912,31.06078324,,,
2168,浦东,惠南,彩虹雅苑,121.743603,31.060665,,,
1409,闵行,颛桥,鑫峰苑,121.4042786,31.05993355,,,
1620,浦东,惠南,惠康苑东苑,121.774422,31.05992497,,,
232,松江,松江大学城,龙湖新壹城,121.2438224,31.05934471,,,
2443,闵行,颛桥,鑫都城柳岸人家,121.4007808,31.05878773,,,
843,松江,松江大学城,佘山珑原,121.1964359,31.05744182,,,
176,松江,松江大学城,御上海青橙,121.240974,31.05730083,,,
196,浦东,惠南,梅花路169弄,121.7666498,31.05713603,,,
1682,浦东,惠南,惠南一方新城,121.745424,31.040853,,,
2629,浦东,惠南,文化新村(惠南),121.758685,31.057357,,,
282,松江,松江大学城,御上海,121.2418236,31.05488073,,,
2247,松江,松江大学城,新城家园,121.1870912,31.05444484,,,
287,浦东,惠南,西门锦绣苑,121.7436447,31.0532015,,,
2076,松江,松江大学城,绿地云峰名邸(公寓),121.1913427,31.05307675,,,
1956,闵行,闵浦,馨和雅苑,121.5481181,31.05270164,,,
1498,松江,松江大学城,文翔名苑(公寓),121.1985322,31.05233666,,,
1759,闵行,吴泾,虹梅景苑三街坊,121.4560167,31.05159054,,,
414,浦东,杨东,东城新村,121.7755209,31.05122857,,,
2000,闵行,闵浦,水语人家南苑,121.5386888,31.05111581,,,
142,闵行,吴泾,双柏小区,121.4785782,31.05099592,,,
1612,闵行,吴泾,氯碱小区,121.4826625,31.05082074,,,
110,闵行,吴泾,吴泾新村,121.4762242,31.05074997,,,
1031,浦东,惠南,听潮六村,121.750349,31.050579,,,
1253,闵行,吴泾,永德小区永北,121.4718724,31.05042822,,,
1901,闵行,吴泾,塘泾北苑,121.4512119,31.0504242,,,
930,松江,松江大学城,恒杰丁香花园,121.193637,31.05015187,,,
2787,闵行,吴泾,永德宝邸（北区）,121.448274,31.049895,,,
2336,松江,松江大学城,松云水苑(公寓),121.2441615,31.04989153,,,
425,闵行,马桥,玖玺,121.3525764,31.04973653,,,
237,浦东,南码头,东方丰甸苑(别墅),121.527323,31.19851,,,
481,浦东,源深,证大宽域,121.545895,31.239847,,,
541,浦东,南码头,临沂八村,121.523374,31.202101,,,
1514,浦东,潍坊,明城花苑,121.531,31.231607,,,
1825,浦东,金桥,巨峰家苑(公寓),121.609425,31.283624,,,
2274,浦东,洋泾,东方城市公寓,121.553506,31.251955,,,
2310,浦东,梅园,崂山二村,121.526214,31.242911,,,
2453,浦东,南码头,天意洲,121.514918,31.193309,,,
3114,浦东,北蔡,龙沟新苑,121.575491,31.204064,,,
3151,浦东,康桥,中邦城市园,121.57707,31.142495,,,
3163,浦东,金桥,浦兴苑,121.608627,31.284203,,,
1482,闵行,吴泾,通海一小区,121.4769742,31.04874389,,,
2060,闵行,颛桥,万顺水原墅,121.422636,31.04874187,,,
957,松江,松江大学城,松云银座,121.242158,31.04872741,,,
2848,闵行,闵浦,浦润苑,121.5391923,31.04823488,,,
1209,闵行,吴泾,枫桦景苑一期,121.469003,31.04766344,,,
1979,松江,松江新城,久阳文华府邸(公寓),121.199819,31.04718204,,,
2544,松江,松江新城,开元新都,121.225504,31.04704382,,,
351,浦东,航头,金地艺华年(别墅),121.590634,31.047038,,,
693,松江,小昆山,龙湖星图,121.1754961,31.04650502,,,
1069,松江,松江新城,安琪花苑(别墅),121.24352,31.046359,,,
2001,浦东,惠南,人生港湾南欧城,121.7764137,31.04635102,,,
3014,闵行,闵浦,浦江馨都,121.5380594,31.04627275,,,
2233,闵行,闵浦,聚缘南庭,121.5527845,31.04593945,,,
1233,闵行,吴泾,新华小区（龙吴路5599弄）,121.4744872,31.04580108,,,
2018,浦东,惠南,东方听潮豪园,121.7472036,31.04559858,,,
673,浦东,惠南,申云小区,121.757909,31.0454278,,,
1764,松江,松江新城,恒杰商务大楼,121.2189712,31.04529569,,,
2727,浦东,惠南,禹洲商业广场,121.7452371,31.04520326,,,
1215,闵行,吴泾,万乐城(商业类),121.4521527,31.04491722,,,
2932,闵行,吴泾,万乐城(公寓),121.45245,31.04469887,,,
584,松江,松江新城,开元地中海,121.2260251,31.04461951,,,
1744,闵行,老闵行,新西街82弄(闵行),121.4394252,31.04452313,,,
2159,闵行,颛桥,金榜家园,121.4155297,31.04451563,,,
1552,闵行,颛桥,金塔新村,121.415634,31.04450225,,,
2390,松江,松江新城,绿庭悦公馆,121.235749,31.04432782,,,
64,闵行,吴泾,万科阳光苑,121.4767957,31.04413994,,,
1061,松江,松江新城,阳光翠庭,121.2212177,31.04409346,,,
2468,松江,松江新城,恒都广场,121.2535437,31.0436733,,,
2959,浦东,航头,海洲桃花园一期,121.606002,31.043288,,,
2391,浦东,航头,东方夏威夷,121.5977314,31.04136431,,,
710,闵行,吴泾,万科青藤公园,121.476955,31.04107285,,,
2907,松江,松江新城,泰晤士小镇(公寓),121.2025517,31.04006557,,,
2393,松江,松江新城,湖畔尚品,121.2203996,31.03914623,,,
879,浦东,惠南,布鲁斯小镇(绿地,121.772365,31.039044,,,
511,松江,松江大学城,山水景苑,121.20971,31.06764,,,
653,松江,松江新城,德邑小城(公寓),121.190568,31.045551,,,
2928,松江,松江新城,海德名园(公寓),121.20679,31.034139,,,
2170,闵行,马桥,联仲都悦汇,121.366064,31.03788583,,,
2770,闵行,颛桥,枫泽苑,121.4274078,31.03719188,,,
833,闵行,老闵行,夏朵园,121.402728,31.03315286,,,
375,松江,松江老城,通乐小区,121.228926,31.03264183,,,
2193,松江,松江新城,大江苑,121.2489853,31.03257066,,,
3155,闵行,老闵行,万科城,121.3929382,31.03250297,,,
3024,松江,松江新城,祥和花苑(公寓),121.2444395,31.03242747,,,
3036,松江,小昆山,佘山院子东园,121.145583,31.0307,,,
784,闵行,老闵行,万科公园大道,121.387241,31.03058368,,,
1071,浦东,航头,长泰东郊御园(公寓),121.596305,31.030273,,,
1266,浦东,新场,军民新村(海泉街),121.650278,31.03008169,,,
283,闵行,老闵行,绿地璀璨天城,121.3835063,31.02993386,,,
1094,闵行,老闵行,龙湖天琅,121.392027,31.02985797,,,
18,松江,松江新城,天乐新村,121.2424775,31.02887752,,,
1746,闵行,老闵行,金榜雅苑,121.419031,31.02840187,,,
177,闵行,老闵行,禹洲府,121.385443,31.027252,,,
2604,浦东,航头,东升家园(三期),121.610552,31.0266,,,
610,闵行,老闵行,南洋博仕欣居,121.4305853,31.02639879,,,
648,松江,松江老城,新理想花园,121.204566,31.02474288,,,
1874,松江,松江老城,金地艺境(松江),121.1938035,31.02448926,,,
2519,松江,松江老城,民乐小区,121.2291914,31.02433385,,,
1322,闵行,老闵行,马桥景城馨苑,121.3770755,31.02300757,,,
1943,松江,松江老城,维罗纳贵都,121.211675,31.02258,,,
178,闵行,老闵行,东川花苑,121.4324509,31.02227281,,,
2299,松江,松江老城,高乐小区,121.243785,31.02211483,,,
1239,松江,松江老城,爱丽雅花苑,121.2634831,31.02186424,,,
2439,松江,松江老城,荣乐小区,121.230368,31.02129822,,,
251,闵行,老闵行,凤庆小区,121.4078723,31.021261,,,
2754,松江,松江老城,通波小区,121.245274,31.021192,,,
928,闵行,老闵行,红旗四街坊,121.406142,31.020666,,,
1835,松江,松江老城,荣都公寓,121.251051,31.02027587,,,
2184,闵行,老闵行,京浦花园,121.4364417,31.02012919,,,
3115,松江,松江老城,绿地凯旋宫(公寓),121.19709,31.01933,,,
1859,闵行,老闵行,丽都城假日景苑,121.4149024,31.01905104,,,
2441,闵行,老闵行,鹤庆路58弄,121.4283372,31.01889831,,,
